CV Input,Rating
"Education: Bachelors of Artificial Intelligence at National University of Singapore, Experience: Worked for 0 years at Amazon, GPA: 3.91, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",7.0
"Education: Bachelors of Computer Science at Carnegie Mellon University, Experience: Worked for 11 years at Google, GPA: 1.88, Skills: Photography, Video Editing, Blogging",6.7
"Education: Diploma in Web Development at NUST, Experience: Worked for 5 years at DeepMind, GPA: 1.74, Skills: Blockchain, Smart Contracts, Solidity",5.7
"Education: BS in Data Science at NUST, Experience: Worked for 8 years at Google, GPA: 3.22, Skills: Cloud Computing, AWS, Azure, GCP",6.2
"Education: Diploma in Web Development at ETH Zurich, Experience: Worked for 0 years at DeepMind, GPA: 2.75, Skills: R, Statistics, Data Cleaning, Excel",4.5
"Education: MS in Data Science at Comsats, Experience: Worked for 0 years at OpenAI, GPA: 2.78, Skills: C++, Basic Java",3.0
"Education: MS in Data Science at GIKI, Experience: Worked for 7 years at Google, GPA: 3.6, Skills: Cooking, Gardening, Painting",6.2
"Education: Bachelors in Mechatronics at UET Lahore, Experience: Worked for 8 years at Freelance projects, GPA: 2.48, Skills: Photography, Video Editing, Blogging",4.7
"Education: MS in Computer Science at Carnegie Mellon University, Experience: Worked for 14 years at Afiniti, GPA: 2.17, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",8.5
"Education: Bachelors of Software Engineering at National University of Singapore, Experience: Worked for 15 years at NETSOL, GPA: 1.93, Skills: MS Office, Internet Browsing",7.0
"Education: Bachelors of Artificial Intelligence at SZABIST, Experience: Worked for 15 years at Afiniti, GPA: 1.7, Skills: UI/UX Design, Figma, Adobe XD",5.7
"Education: MS in Computer Science at University of Toronto, Experience: Worked for 8 years at Contour Software, GPA: 2.45, Skills: Blockchain, Smart Contracts, Solidity",5.7
"Education: MS in Computer Science at GIKI, Experience: Worked for 15 years at Devsinc, GPA: 2.73, Skills: Teaching English, Babysitting, Pet Care",6.7
"Education: PhD in Computer Science at Tsinghua University, Experience: Worked for 5 years at Devsinc, GPA: 2.77, Skills: Driving, Public Speaking, Yoga",5.7
"Education: MS in Data Science at Bahauddin Zakariya University, Experience: Worked for 7 years at 10Pearls, GPA: 3.14, Skills: MS Office, Internet Browsing",4.5
"Education: PhD in Computer Science at UET Lahore, Experience: Worked for 10 years at IBM Research, GPA: 2.38, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",5.7
"Education: Bachelors of Software Engineering at Virtual University, Experience: Worked for 9 years at Amazon, GPA: 1.87, Skills: C++, Basic Java",4.0
"Education: Bachelors in Mechatronics at GIKI, Experience: Worked for 8 years at Contour Software, GPA: 2.26, Skills: Teaching English, Babysitting, Pet Care",5.7
"Education: Diploma in Web Development at Tsinghua University, Experience: Worked for 9 years at Contour Software, GPA: 3.56, Skills: Photography, Video Editing, Blogging",6.2
"Education: Bachelors in Mechatronics at Virtual University, Experience: Worked for 3 years at Facebook, GPA: 2.49, Skills: HTML, CSS, Basic Python",3.0
"Education: BS in Data Science at SZABIST, Experience: Worked for 13 years at Facebook, GPA: 3.28, Skills: Game Development, Unity, Unreal Engine",6.2
"Education: Bachelors of Computer Science at Preston University, Experience: Worked for 4 years at NETSOL, GPA: 2.1, Skills: Python, Data Analysis, SQL, Machine Learning",3.5
"Education: Bachelors of Computer Science at Carnegie Mellon University, Experience: Worked for 12 years at Freelance projects, GPA: 2.67, Skills: Java, Python, Data Science Basics",7.5
"Education: Diploma in Web Development at Virtual University, Experience: Worked for 12 years at OpenAI, GPA: 2.72, Skills: Plumbing, Carpentry, Electrical Repairs",4.7
"Education: Bachelors in Information Technology at Carnegie Mellon University, Experience: Worked for 11 years at IBM Research, GPA: 3.47, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",7.2
"Education: Bachelors in Mechatronics at Preston University, Experience: Worked for 0 years at 10Pearls, GPA: 3.64, Skills: Data Engineering, Apache Spark, Hadoop",2.2
"Education: Bachelors of Software Engineering at Air University, Experience: Worked for 8 years at ABC Soft, GPA: 3.43, Skills: Blockchain, Smart Contracts, Solidity",5.2
"Education: Masters in Artificial Intelligence at Carnegie Mellon University, Experience: Worked for 7 years at DeepMind, GPA: 3.58, Skills: C++, Basic Java",6.5
"Education: MS in Data Science at Preston University, Experience: Worked for 5 years at Freelance projects, GPA: 3.86, Skills: UI/UX Design, Figma, Adobe XD",5.2
"Education: MS in Data Science at Tsinghua University, Experience: Worked for 3 years at NETSOL, GPA: 3.63, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",7.0
"Education: Bachelors of Software Engineering at Comsats, Experience: Worked for 11 years at Facebook, GPA: 1.99, Skills: Event Management, Singing, Dancing",5.7
"Education: BS in Data Science at Preston University, Experience: Worked for 8 years at Google, GPA: 3.68, Skills: MS Office, Internet Browsing",4.5
"Education: Diploma in Web Development at University of Toronto, Experience: Worked for 0 years at Facebook, GPA: 1.96, Skills: Driving, Public Speaking, Yoga",3.7
"Education: Bachelors of Computer Science at University of Cambridge, Experience: Worked for 15 years at IBM Research, GPA: 2.64, Skills: Game Development, Unity, Unreal Engine",6.7
"Education: Masters in Artificial Intelligence at FAST, Experience: Worked for 10 years at Devsinc, GPA: 2.12, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",8.5
"Education: Bachelors of Artificial Intelligence at Tsinghua University, Experience: Worked for 9 years at Microsoft, GPA: 3.81, Skills: Event Management, Singing, Dancing",7.2
"Education: MS in Computer Science at University of Sargodha, Experience: Worked for 0 years at Apple, GPA: 2.62, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",3.5
"Education: Bachelors in Information Technology at Bahauddin Zakariya University, Experience: Worked for 7 years at Microsoft, GPA: 3.02, Skills: Python, Data Analysis, SQL, Machine Learning",5.0
"Education: Bachelors of Computer Science at Stanford University, Experience: Worked for 7 years at Microsoft, GPA: 2.72, Skills: UI/UX Design, Figma, Adobe XD",5.7
"Education: Bachelors of Computer Science at National University of Singapore, Experience: Worked for 13 years at Freelance projects, GPA: 1.62, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",6.7
"Education: Bachelors in Mechatronics at Comsats, Experience: Worked for 3 years at Local IT Solutions, GPA: 3.86, Skills: Blockchain, Smart Contracts, Solidity",5.2
"Education: MS in Data Science at University of Sargodha, Experience: Worked for 13 years at Facebook, GPA: 2.04, Skills: R, Statistics, Data Cleaning, Excel",5.5
"Education: MS in Data Science at GIKI, Experience: Worked for 12 years at IBM Research, GPA: 3.84, Skills: Photography, Video Editing, Blogging",8.2
"Education: Bachelors of Computer Science at UET Lahore, Experience: Worked for 11 years at DeepMind, GPA: 3.23, Skills: Photography, Video Editing, Blogging",6.2
"Education: Bachelors in Information Technology at UET Lahore, Experience: Worked for 15 years at XYZ Technologies, GPA: 3.82, Skills: MS Office, Internet Browsing",7.5
"Education: Diploma in Web Development at MIT, Experience: Worked for 2 years at ABC Soft, GPA: 1.75, Skills: Python, Data Analysis, SQL, Machine Learning",5.5
"Education: Bachelors of Computer Science at ETH Zurich, Experience: Worked for 9 years at Careem, GPA: 2.57, Skills: C++, Basic Java",6.0
"Education: MS in Computer Science at Virtual University, Experience: Worked for 3 years at IBM Research, GPA: 2.66, Skills: Photography, Video Editing, Blogging",2.7
"Education: PhD in Machine Learning at PIEAS, Experience: Worked for 7 years at Devsinc, GPA: 3.97, Skills: Event Management, Singing, Dancing",7.2
"Education: Bachelors in Mechatronics at ETH Zurich, Experience: Worked for 8 years at Devsinc, GPA: 3.95, Skills: Cloud Computing, AWS, Azure, GCP",7.2
"Education: Bachelors in Information Technology at Virtual University, Experience: Worked for 11 years at Local IT Solutions, GPA: 3.86, Skills: Plumbing, Carpentry, Electrical Repairs",6.2
"Education: PhD in Computer Science at Preston University, Experience: Worked for 0 years at ABC Soft, GPA: 2.33, Skills: Plumbing, Carpentry, Electrical Repairs",1.7
"Education: Bachelors in Mechatronics at MIT, Experience: Worked for 8 years at Microsoft, GPA: 3.06, Skills: HTML, CSS, Basic Python",6.5
"Education: PhD in Computer Science at Comsats, Experience: Worked for 5 years at Systems Limited, GPA: 2.06, Skills: Java, Python, Data Science Basics",5.5
"Education: Bachelors in Mechatronics at Air University, Experience: Worked for 14 years at Techlogix, GPA: 3.93, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",9.0
"Education: Bachelors in Information Technology at Air University, Experience: Worked for 2 years at Google, GPA: 2.62, Skills: Cooking, Gardening, Painting",3.7
"Education: Bachelors in Mechatronics at MIT, Experience: Worked for 8 years at Freelance projects, GPA: 3.18, Skills: Driving, Public Speaking, Yoga",6.2
"Education: PhD in Computer Science at Comsats, Experience: Worked for 1 years at NETSOL, GPA: 2.04, Skills: Cloud Computing, AWS, Azure, GCP",2.7
"Education: MS in Computer Science at Stanford University, Experience: Worked for 1 years at DeepMind, GPA: 2.44, Skills: Cooking, Gardening, Painting",3.7
"Education: Masters in Artificial Intelligence at Comsats, Experience: Worked for 1 years at Systems Limited, GPA: 3.12, Skills: UI/UX Design, Figma, Adobe XD",3.2
"Education: BS in Data Science at NUST, Experience: Worked for 7 years at 10Pearls, GPA: 1.66, Skills: R, Statistics, Data Cleaning, Excel",6.5
"Education: Masters in Artificial Intelligence at GIKI, Experience: Worked for 14 years at IBM Research, GPA: 3.53, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",7.2
"Education: MS in Data Science at Carnegie Mellon University, Experience: Worked for 12 years at 10Pearls, GPA: 1.9, Skills: Game Development, Unity, Unreal Engine",6.7
"Education: Bachelors of Computer Science at University of Cambridge, Experience: Worked for 14 years at XYZ Technologies, GPA: 2.58, Skills: Plumbing, Carpentry, Electrical Repairs",6.7
"Education: Bachelors of Computer Science at Preston University, Experience: Worked for 13 years at Google, GPA: 2.91, Skills: MS Office, Internet Browsing",5.0
"Education: Bachelors in Mechatronics at PIEAS, Experience: Worked for 15 years at Facebook, GPA: 2.18, Skills: UI/UX Design, Figma, Adobe XD",6.7
"Education: Bachelors in Information Technology at National University of Singapore, Experience: Worked for 15 years at IBM Research, GPA: 2.88, Skills: Game Development, Unity, Unreal Engine",6.7
"Education: MS in Data Science at Virtual University, Experience: Worked for 12 years at IBM Research, GPA: 3.84, Skills: MS Office, Internet Browsing",6.5
"Education: Bachelors of Computer Science at LUMS, Experience: Worked for 8 years at Techlogix, GPA: 2.3, Skills: Blockchain, Smart Contracts, Solidity",5.7
"Education: Bachelors in Mechatronics at National University of Singapore, Experience: Worked for 14 years at NETSOL, GPA: 3.57, Skills: Game Development, Unity, Unreal Engine",7.2
"Education: Bachelors of Computer Science at GIKI, Experience: Worked for 10 years at Techlogix, GPA: 1.66, Skills: UI/UX Design, Figma, Adobe XD",6.7
"Education: PhD in Machine Learning at Bahauddin Zakariya University, Experience: Worked for 8 years at OpenAI, GPA: 1.66, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",3.7
"Education: MS in Data Science at Preston University, Experience: Worked for 8 years at Tkxel, GPA: 2.6, Skills: UI/UX Design, Figma, Adobe XD",3.7
"Education: Masters in Artificial Intelligence at Tsinghua University, Experience: Worked for 10 years at Freelance projects, GPA: 1.63, Skills: Event Management, Singing, Dancing",6.7
"Education: Diploma in Web Development at Punjab University, Experience: Worked for 12 years at Careem, GPA: 3.42, Skills: R, Statistics, Data Cleaning, Excel",7.0
"Education: MS in Data Science at University of Sargodha, Experience: Worked for 7 years at 10Pearls, GPA: 1.99, Skills: Cooking, Gardening, Painting",3.7
"Education: PhD in Machine Learning at University of Cambridge, Experience: Worked for 14 years at Tkxel, GPA: 2.5, Skills: Driving, Public Speaking, Yoga",6.7
"Education: MS in Computer Science at Virtual University, Experience: Worked for 14 years at Microsoft, GPA: 2.63, Skills: Java, Python, Data Science Basics",5.5
"Education: MS in Data Science at MIT, Experience: Worked for 10 years at OpenAI, GPA: 2.61, Skills: Data Engineering, Apache Spark, Hadoop",6.7
"Education: MS in Computer Science at NUST, Experience: Worked for 1 years at Techlogix, GPA: 1.64, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",5.5
"Education: PhD in Machine Learning at University of Toronto, Experience: Worked for 14 years at ABC Soft, GPA: 2.05, Skills: HTML, CSS, Basic Python",7.0
"Education: Bachelors in Mechatronics at SZABIST, Experience: Worked for 11 years at Local IT Solutions, GPA: 3.55, Skills: HTML, CSS, Basic Python",6.5
"Education: Bachelors of Computer Science at Virtual University, Experience: Worked for 11 years at Techlogix, GPA: 3.77, Skills: MS Office, Internet Browsing",6.5
"Education: Bachelors of Software Engineering at Tsinghua University, Experience: Worked for 10 years at IBM Research, GPA: 1.72, Skills: Data Engineering, Apache Spark, Hadoop",6.7
"Education: BS in Data Science at Preston University, Experience: Worked for 9 years at Freelance projects, GPA: 2.28, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",5.5
"Education: Bachelors of Software Engineering at University of Cambridge, Experience: Worked for 9 years at DeepMind, GPA: 3.02, Skills: Data Engineering, Apache Spark, Hadoop",6.2
"Education: MS in Computer Science at LUMS, Experience: Worked for 8 years at ABC Soft, GPA: 3.17, Skills: Photography, Video Editing, Blogging",6.2
"Education: MS in Data Science at NUST, Experience: Worked for 5 years at ABC Soft, GPA: 2.37, Skills: Customer Service, Sales, Retail Management",5.7
"Education: Bachelors of Software Engineering at Air University, Experience: Worked for 4 years at DeepMind, GPA: 1.6, Skills: HTML, CSS, Basic Python",4.0
"Education: Bachelors of Computer Science at SZABIST, Experience: Worked for 13 years at Contour Software, GPA: 2.04, Skills: R, Statistics, Data Cleaning, Excel",6.5
"Education: PhD in Machine Learning at LUMS, Experience: Worked for 2 years at Techlogix, GPA: 1.91, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",4.7
"Education: PhD in Computer Science at University of Sargodha, Experience: Worked for 3 years at XYZ Technologies, GPA: 3.74, Skills: Customer Service, Sales, Retail Management",4.2
"Education: Bachelors in Mechatronics at GIKI, Experience: Worked for 12 years at Careem, GPA: 2.86, Skills: UI/UX Design, Figma, Adobe XD",6.7
"Education: Masters in Artificial Intelligence at NUST, Experience: Worked for 15 years at XYZ Technologies, GPA: 2.87, Skills: HTML, CSS, Basic Python",7.0
"Education: Bachelors in Mechatronics at Virtual University, Experience: Worked for 11 years at Techlogix, GPA: 1.66, Skills: MS Office, Internet Browsing",5.0
"Education: Bachelors of Software Engineering at University of Cambridge, Experience: Worked for 0 years at OpenAI, GPA: 2.47, Skills: Python, Data Analysis, SQL, Machine Learning",4.5
"Education: PhD in Computer Science at University of Sargodha, Experience: Worked for 8 years at Careem, GPA: 3.63, Skills: Event Management, Singing, Dancing",4.2
"Education: BS in Data Science at NUST, Experience: Worked for 8 years at Local IT Solutions, GPA: 2.36, Skills: Game Development, Unity, Unreal Engine",5.7
"Education: Bachelors in Information Technology at Comsats, Experience: Worked for 12 years at Afiniti, GPA: 3.74, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",7.2
"Education: Bachelors in Information Technology at NUST, Experience: Worked for 5 years at OpenAI, GPA: 2.9, Skills: C++, Basic Java",6.0
"Education: MS in Data Science at NUST, Experience: Worked for 4 years at ABC Soft, GPA: 2.17, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",4.7
"Education: Diploma in Web Development at NUST, Experience: Worked for 13 years at Freelance projects, GPA: 2.65, Skills: Blockchain, Smart Contracts, Solidity",6.7
"Education: PhD in Machine Learning at University of Sargodha, Experience: Worked for 2 years at Devsinc, GPA: 2.21, Skills: Blockchain, Smart Contracts, Solidity",2.7
"Education: PhD in Machine Learning at GIKI, Experience: Worked for 13 years at IBM Research, GPA: 2.61, Skills: Teaching English, Babysitting, Pet Care",6.7
"Education: Bachelors of Artificial Intelligence at Stanford University, Experience: Worked for 2 years at Amazon, GPA: 1.59, Skills: Customer Service, Sales, Retail Management",4.7
"Education: Bachelors of Computer Science at Punjab University, Experience: Worked for 9 years at Tkxel, GPA: 3.39, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.0
"Education: Bachelors in Mechatronics at UET Lahore, Experience: Worked for 6 years at Afiniti, GPA: 3.73, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.0
"Education: Diploma in Web Development at Bahauddin Zakariya University, Experience: Worked for 7 years at Amazon, GPA: 1.94, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",5.5
"Education: BS in Data Science at PIEAS, Experience: Worked for 3 years at Microsoft, GPA: 2.1, Skills: Photography, Video Editing, Blogging",4.7
"Education: Masters in Artificial Intelligence at Carnegie Mellon University, Experience: Worked for 13 years at IBM Research, GPA: 1.52, Skills: Java, Python, Data Science Basics",7.5
"Education: Bachelors of Artificial Intelligence at Bahauddin Zakariya University, Experience: Worked for 7 years at ABC Soft, GPA: 2.81, Skills: Cloud Computing, AWS, Azure, GCP",3.7
"Education: Bachelors in Information Technology at SZABIST, Experience: Worked for 0 years at IBM Research, GPA: 1.83, Skills: Game Development, Unity, Unreal Engine",2.7
"Education: PhD in Computer Science at Carnegie Mellon University, Experience: Worked for 3 years at Google, GPA: 2.93, Skills: C++, Basic Java",5.0
"Education: Bachelors of Software Engineering at LUMS, Experience: Worked for 4 years at Freelance projects, GPA: 3.54, Skills: Teaching English, Babysitting, Pet Care",5.2
"Education: Bachelors in Information Technology at MIT, Experience: Worked for 2 years at IBM Research, GPA: 2.02, Skills: Blockchain, Smart Contracts, Solidity",4.7
"Education: Bachelors of Artificial Intelligence at UET Lahore, Experience: Worked for 11 years at Systems Limited, GPA: 2.34, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",7.5
"Education: Bachelors of Computer Science at University of Cambridge, Experience: Worked for 13 years at 10Pearls, GPA: 2.58, Skills: HTML, CSS, Basic Python",7.0
"Education: Bachelors in Information Technology at Tsinghua University, Experience: Worked for 7 years at ABC Soft, GPA: 1.93, Skills: Data Engineering, Apache Spark, Hadoop",5.7
"Education: MS in Computer Science at UET Lahore, Experience: Worked for 1 years at 10Pearls, GPA: 3.45, Skills: R, Statistics, Data Cleaning, Excel",4.0
"Education: BS in Data Science at University of Sargodha, Experience: Worked for 6 years at Contour Software, GPA: 1.58, Skills: Blockchain, Smart Contracts, Solidity",3.7
"Education: MS in Data Science at NUST, Experience: Worked for 1 years at DeepMind, GPA: 2.31, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",3.7
"Education: Bachelors of Artificial Intelligence at GIKI, Experience: Worked for 15 years at OpenAI, GPA: 2.44, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.5
"Education: MS in Data Science at Tsinghua University, Experience: Worked for 1 years at Amazon, GPA: 2.02, Skills: C++, Basic Java",4.0
"Education: PhD in Machine Learning at Virtual University, Experience: Worked for 1 years at Google, GPA: 2.18, Skills: Cooking, Gardening, Painting",1.7
"Education: BS in Data Science at Comsats, Experience: Worked for 14 years at Facebook, GPA: 2.44, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",5.7
"Education: Bachelors in Mechatronics at Carnegie Mellon University, Experience: Worked for 0 years at OpenAI, GPA: 3.27, Skills: Cooking, Gardening, Painting",4.2
"Education: Bachelors of Computer Science at LUMS, Experience: Worked for 12 years at Contour Software, GPA: 1.9, Skills: Driving, Public Speaking, Yoga",6.7
"Education: Masters in Artificial Intelligence at MIT, Experience: Worked for 0 years at Facebook, GPA: 3.29, Skills: HTML, CSS, Basic Python",4.5
"Education: Bachelors of Software Engineering at Stanford University, Experience: Worked for 5 years at OpenAI, GPA: 2.97, Skills: Data Engineering, Apache Spark, Hadoop",5.7
"Education: Bachelors in Mechatronics at Air University, Experience: Worked for 7 years at DeepMind, GPA: 2.04, Skills: Java, Python, Data Science Basics",5.5
"Education: Diploma in Web Development at LUMS, Experience: Worked for 2 years at XYZ Technologies, GPA: 2.63, Skills: MS Office, Internet Browsing",5.0
"Education: Masters in Artificial Intelligence at GIKI, Experience: Worked for 15 years at Systems Limited, GPA: 2.06, Skills: Java, Python, Data Science Basics",7.5
"Education: PhD in Machine Learning at PIEAS, Experience: Worked for 5 years at Devsinc, GPA: 2.38, Skills: Game Development, Unity, Unreal Engine",5.7
"Education: Masters in Artificial Intelligence at PIEAS, Experience: Worked for 12 years at Devsinc, GPA: 1.62, Skills: Java, Python, Data Science Basics",7.5
"Education: Masters in Artificial Intelligence at University of Toronto, Experience: Worked for 6 years at Local IT Solutions, GPA: 1.59, Skills: Game Development, Unity, Unreal Engine",5.7
"Education: Bachelors in Mechatronics at Bahauddin Zakariya University, Experience: Worked for 7 years at Contour Software, GPA: 2.04, Skills: Data Engineering, Apache Spark, Hadoop",3.7
"Education: Bachelors in Information Technology at FAST, Experience: Worked for 8 years at OpenAI, GPA: 2.14, Skills: Photography, Video Editing, Blogging",5.7
"Education: Masters in Artificial Intelligence at Air University, Experience: Worked for 13 years at NETSOL, GPA: 2.64, Skills: HTML, CSS, Basic Python",6.0
"Education: Diploma in Web Development at National University of Singapore, Experience: Worked for 2 years at Tkxel, GPA: 2.57, Skills: UI/UX Design, Figma, Adobe XD",4.7
"Education: PhD in Machine Learning at National University of Singapore, Experience: Worked for 10 years at Google, GPA: 3.66, Skills: Blockchain, Smart Contracts, Solidity",7.2
"Education: Masters in Artificial Intelligence at University of Sargodha, Experience: Worked for 14 years at IBM Research, GPA: 2.08, Skills: Game Development, Unity, Unreal Engine",4.7
"Education: BS in Data Science at University of Toronto, Experience: Worked for 9 years at Contour Software, GPA: 1.94, Skills: Cooking, Gardening, Painting",5.7
"Education: Masters in Artificial Intelligence at Bahauddin Zakariya University, Experience: Worked for 11 years at Google, GPA: 1.62, Skills: Photography, Video Editing, Blogging",4.7
"Education: Bachelors in Information Technology at National University of Singapore, Experience: Worked for 7 years at Careem, GPA: 2.94, Skills: C++, Basic Java",6.0
"Education: Bachelors in Information Technology at UET Lahore, Experience: Worked for 3 years at Facebook, GPA: 1.85, Skills: Python, Data Analysis, SQL, Machine Learning",4.5
"Education: Bachelors of Software Engineering at Comsats, Experience: Worked for 3 years at Techlogix, GPA: 2.67, Skills: Photography, Video Editing, Blogging",3.7
"Education: Diploma in Web Development at Carnegie Mellon University, Experience: Worked for 4 years at 10Pearls, GPA: 2.74, Skills: Cloud Computing, AWS, Azure, GCP",4.7
"Education: Bachelors of Software Engineering at Carnegie Mellon University, Experience: Worked for 0 years at OpenAI, GPA: 3.66, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",6.0
"Education: Bachelors in Mechatronics at University of Toronto, Experience: Worked for 13 years at IBM Research, GPA: 1.92, Skills: Driving, Public Speaking, Yoga",6.7
"Education: Masters in Artificial Intelligence at ETH Zurich, Experience: Worked for 15 years at ABC Soft, GPA: 1.54, Skills: Event Management, Singing, Dancing",6.7
"Education: MS in Computer Science at National University of Singapore, Experience: Worked for 6 years at Afiniti, GPA: 3.33, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",8.0
"Education: BS in Data Science at MIT, Experience: Worked for 3 years at ABC Soft, GPA: 2.52, Skills: MS Office, Internet Browsing",5.0
"Education: MS in Data Science at LUMS, Experience: Worked for 12 years at 10Pearls, GPA: 2.32, Skills: MS Office, Internet Browsing",7.0
"Education: Bachelors in Mechatronics at NUST, Experience: Worked for 7 years at Facebook, GPA: 3.54, Skills: Event Management, Singing, Dancing",6.2
"Education: Bachelors of Computer Science at University of Cambridge, Experience: Worked for 11 years at Afiniti, GPA: 2.4, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.5
"Education: Masters in Artificial Intelligence at Preston University, Experience: Worked for 13 years at Tkxel, GPA: 2.8, Skills: HTML, CSS, Basic Python",5.0
"Education: Bachelors of Software Engineering at UET Lahore, Experience: Worked for 2 years at Local IT Solutions, GPA: 1.68, Skills: Java, Python, Data Science Basics",4.5
"Education: MS in Data Science at FAST, Experience: Worked for 11 years at ABC Soft, GPA: 3.91, Skills: Cloud Computing, AWS, Azure, GCP",8.2
"Education: MS in Data Science at University of Toronto, Experience: Worked for 13 years at OpenAI, GPA: 3.69, Skills: C++, Basic Java",7.5
"Education: Bachelors of Computer Science at Tsinghua University, Experience: Worked for 13 years at Google, GPA: 3.78, Skills: R, Statistics, Data Cleaning, Excel",9.0
"Education: Bachelors of Computer Science at University of Cambridge, Experience: Worked for 12 years at Local IT Solutions, GPA: 3.46, Skills: Customer Service, Sales, Retail Management",7.2
"Education: Bachelors of Computer Science at Punjab University, Experience: Worked for 9 years at IBM Research, GPA: 3.33, Skills: Java, Python, Data Science Basics",6.0
"Education: Bachelors in Mechatronics at FAST, Experience: Worked for 6 years at Facebook, GPA: 2.77, Skills: Python, Data Analysis, SQL, Machine Learning",6.5
"Education: Bachelors of Software Engineering at Carnegie Mellon University, Experience: Worked for 13 years at Freelance projects, GPA: 2.38, Skills: Plumbing, Carpentry, Electrical Repairs",6.7
"Education: MS in Data Science at Stanford University, Experience: Worked for 12 years at ABC Soft, GPA: 2.11, Skills: UI/UX Design, Figma, Adobe XD",6.7
"Education: Bachelors in Information Technology at University of Sargodha, Experience: Worked for 11 years at Local IT Solutions, GPA: 3.53, Skills: C++, Basic Java",5.5
"Education: Bachelors in Information Technology at Comsats, Experience: Worked for 10 years at Careem, GPA: 3.96, Skills: Photography, Video Editing, Blogging",7.2
"Education: Bachelors of Software Engineering at National University of Singapore, Experience: Worked for 0 years at Microsoft, GPA: 2.36, Skills: MS Office, Internet Browsing",4.0
"Education: PhD in Computer Science at National University of Singapore, Experience: Worked for 13 years at NETSOL, GPA: 2.18, Skills: Event Management, Singing, Dancing",6.7
"Education: PhD in Computer Science at Bahauddin Zakariya University, Experience: Worked for 10 years at 10Pearls, GPA: 3.26, Skills: Teaching English, Babysitting, Pet Care",5.2
"Education: Bachelors in Mechatronics at University of Toronto, Experience: Worked for 14 years at Systems Limited, GPA: 2.44, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.5
"Education: PhD in Computer Science at University of Sargodha, Experience: Worked for 13 years at Devsinc, GPA: 1.6, Skills: MS Office, Internet Browsing",5.0
"Education: BS in Data Science at Comsats, Experience: Worked for 9 years at ABC Soft, GPA: 2.62, Skills: Customer Service, Sales, Retail Management",4.7
"Education: PhD in Machine Learning at GIKI, Experience: Worked for 4 years at Contour Software, GPA: 2.59, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",6.5
"Education: Bachelors of Software Engineering at University of Toronto, Experience: Worked for 8 years at Systems Limited, GPA: 3.4, Skills: Cooking, Gardening, Painting",6.2
"Education: Bachelors in Information Technology at UET Lahore, Experience: Worked for 13 years at Devsinc, GPA: 3.95, Skills: Python, Data Analysis, SQL, Machine Learning",8.0
"Education: Diploma in Web Development at SZABIST, Experience: Worked for 14 years at Techlogix, GPA: 2.17, Skills: Cybersecurity, Penetration Testing, Ethical Hacking",5.7
"Education: Bachelors of Computer Science at Tsinghua University, Experience: Worked for 0 years at Freelance projects, GPA: 1.83, Skills: Game Development, Unity, Unreal Engine",3.7
"Education: BS in Data Science at LUMS, Experience: Worked for 9 years at DeepMind, GPA: 2.69, Skills: Event Management, Singing, Dancing",5.7
"Education: MS in Computer Science at National University of Singapore, Experience: Worked for 6 years at 10Pearls, GPA: 2.23, Skills: Customer Service, Sales, Retail Management",5.7
"Education: PhD in Machine Learning at NUST, Experience: Worked for 7 years at Google, GPA: 3.58, Skills: Java, Python, Data Science Basics",7.0
"Education: Bachelors in Information Technology at Air University, Experience: Worked for 4 years at Apple, GPA: 2.87, Skills: Data Engineering, Apache Spark, Hadoop",3.7
